epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
88,96.338296,18.543575,1.52719e-01,1.18951e-01,2.46443e+00,1.54808e-01,1.20661e-01,2.49620e+00,1.56918e-01,1.22340e-01,2.52078e+00
89,97.092718,18.735400,1.48070e-01,1.15172e-01,2.38940e+00,1.50098e-01,1.16836e-01,2.42025e+00,1.52147e-01,1.18472e-01,2.44413e+00
90,98.049947,18.934763,1.43563e-01,1.11497e-01,2.31668e+00,1.45529e-01,1.13114e-01,2.34658e+00,1.47517e-01,1.14706e-01,2.36975e+00
91,98.920171,19.128360,1.39200e-01,1.07924e-01,2.24628e+00,1.41104e-01,1.09495e-01,2.27523e+00,1.43030e-01,1.11042e-01,2.29768e+00
92,99.715953,19.331620,1.34982e-01,1.04455e-01,2.17821e+00,1.36824e-01,1.05980e-01,2.20621e+00,1.38688e-01,1.07483e-01,2.22793e+00
93,100.509867,19.542645,1.30910e-01,1.01089e-01,2.11249e+00,1.32688e-01,1.02568e-01,2.13953e+00,1.34491e-01,1.04027e-01,2.16050e+00
94,101.305118,19.734999,1.26982e-01,9.78267e-02,2.04911e+00,1.28698e-01,9.92594e-02,2.07519e+00,1.30439e-01,1.00674e-01,2.09542e+00
95,102.151912,19.948656,1.23200e-01,9.46668e-02,1.98808e+00,1.24853e-01,9.60540e-02,2.01319e+00,1.26533e-01,9.74252e-02,2.03267e+00
96,103.027042,20.149410,1.19563e-01,9.16086e-02,1.92938e+00,1.21153e-01,9.29510e-02,1.95353e+00,1.22773e-01,9.42785e-02,1.97226e+00
97,103.817401,20.343598,1.16070e-01,8.86513e-02,1.87301e+00,1.17598e-01,8.99490e-02,1.89620e+00,1.19157e-01,9.12335e-02,1.91418e+00
98,104.626222,20.554307,1.12720e-01,8.57939e-02,1.81896e+00,1.14186e-01,8.70473e-02,1.84119e+00,1.15686e-01,8.82895e-02,1.85842e+00
99,105.445652,20.776903,1.09512e-01,8.30351e-02,1.76719e+00,1.10917e-01,8.42448e-02,1.78848e+00,1.12358e-01,8.54451e-02,1.80496e+00
100,106.273477,21.000867,1.06444e-01,8.03735e-02,1.71768e+00,1.07789e-01,8.15401e-02,1.73804e+00,1.09172e-01,8.26992e-02,1.75378e+00
101,107.096984,21.223499,1.03515e-01,7.78074e-02,1.67042e+00,1.04800e-01,7.89316e-02,1.68984e+00,1.06127e-01,8.00503e-02,1.70485e+00
102,107.950744,21.456904,1.00723e-01,7.53353e-02,1.62536e+00,1.01949e-01,7.64175e-02,1.64387e+00,1.03220e-01,7.74969e-02,1.65816e+00
103,108.788273,21.705283,9.80645e-02,7.29555e-02,1.58246e+00,9.92328e-02,7.39964e-02,1.60008e+00,1.00449e-01,7.50371e-02,1.61365e+00
104,109.631087,21.931765,9.55384e-02,7.06663e-02,1.54170e+00,9.66499e-02,7.16662e-02,1.55843e+00,9.78131e-02,7.26692e-02,1.57130e+00
105,110.468464,22.167946,9.31415e-02,6.84656e-02,1.50302e+00,9.41974e-02,6.94255e-02,1.51889e+00,9.53087e-02,7.03915e-02,1.53107e+00
106,111.280745,22.390972,9.08711e-02,6.63513e-02,1.46638e+00,9.18727e-02,6.72718e-02,1.48140e+00,9.29332e-02,6.82021e-02,1.49291e+00
107,112.102769,22.610285,8.87239e-02,6.43215e-02,1.43174e+00,8.96725e-02,6.52037e-02,1.44592e+00,9.06839e-02,6.60987e-02,1.45677e+00
108,112.907652,22.824577,8.66968e-02,6.23737e-02,1.39902e+00,8.75939e-02,6.32185e-02,1.41241e+00,8.85576e-02,6.40794e-02,1.42262e+00
109,113.716124,23.044031,8.47863e-02,6.05061e-02,1.36820e+00,8.56334e-02,6.13141e-02,1.38079e+00,8.65510e-02,6.21421e-02,1.39038e+00
110,114.539294,23.272099,8.29890e-02,5.87163e-02,1.33919e+00,8.37876e-02,5.94887e-02,1.35103e+00,8.46607e-02,6.02848e-02,1.36002e+00
111,115.357791,23.485413,8.13010e-02,5.70023e-02,1.31195e+00,8.20528e-02,5.77400e-02,1.32306e+00,8.28831e-02,5.85050e-02,1.33146e+00
112,116.126502,23.709164,7.97187e-02,5.53619e-02,1.28642e+00,8.04252e-02,5.60657e-02,1.29682e+00,8.12145e-02,5.68008e-02,1.30466e+00
113,116.883373,23.922829,7.82380e-02,5.37928e-02,1.26253e+00,7.89012e-02,5.44635e-02,1.27224e+00,7.96511e-02,5.51699e-02,1.27954e+00
114,117.750768,24.158658,7.68550e-02,5.22926e-02,1.24021e+00,7.74765e-02,5.29313e-02,1.24927e+00,7.81889e-02,5.36101e-02,1.25605e+00
115,118.582225,24.390904,7.55657e-02,5.08594e-02,1.21940e+00,7.61474e-02,5.14672e-02,1.22784e+00,7.68239e-02,5.21190e-02,1.23412e+00
116,119.341162,24.606023,7.43660e-02,4.94907e-02,1.20004e+00,7.49096e-02,5.00690e-02,1.20788e+00,7.55521e-02,5.06946e-02,1.21369e+00
117,120.210568,24.845314,7.32518e-02,4.81848e-02,1.18206e+00,7.37591e-02,4.87345e-02,1.18933e+00,7.43694e-02,4.93346e-02,1.19469e+00
118,121.061483,25.080520,7.22189e-02,4.69393e-02,1.16540e+00,7.26918e-02,4.74613e-02,1.17212e+00,7.32716e-02,4.80371e-02,1.17706e+00
119,121.877615,25.290925,7.12633e-02,4.57523e-02,1.14997e+00,7.17036e-02,4.62476e-02,1.15618e+00,7.22546e-02,4.67998e-02,1.16072e+00
120,122.713936,25.523548,7.03810e-02,4.46216e-02,1.13574e+00,7.07904e-02,4.50913e-02,1.14146e+00,7.13144e-02,4.56208e-02,1.14562e+00
121,123.533612,25.756116,6.95678e-02,4.35454e-02,1.12261e+00,6.99482e-02,4.39902e-02,1.12788e+00,7.04468e-02,4.44980e-02,1.13168e+00
122,124.344186,25.985715,6.88200e-02,4.25217e-02,1.11055e+00,6.91731e-02,4.29428e-02,1.11538e+00,6.96479e-02,4.34296e-02,1.11885e+00
123,125.239975,26.204977,6.81336e-02,4.15486e-02,1.09947e+00,6.84611e-02,4.19473e-02,1.10390e+00,6.89138e-02,4.24136e-02,1.10705e+00
124,126.135149,26.434540,6.75049e-02,4.06243e-02,1.08933e+00,6.78084e-02,4.10012e-02,1.09338e+00,6.82406e-02,4.14481e-02,1.09624e+00
125,126.928159,26.657617,6.69302e-02,3.97471e-02,1.08005e+00,6.72114e-02,4.01030e-02,1.08375e+00,6.76245e-02,4.05312e-02,1.08634e+00
126,127.676433,26.861232,6.64061e-02,3.89151e-02,1.07159e+00,6.66665e-02,3.92512e-02,1.07496e+00,6.70618e-02,3.96612e-02,1.07730e+00
127,128.414057,27.052308,6.59291e-02,3.81268e-02,1.06390e+00,6.61702e-02,3.84436e-02,1.06696e+00,6.65492e-02,3.88365e-02,1.06907e+00
128,129.337812,27.278459,6.54959e-02,3.73804e-02,1.05691e+00,6.57191e-02,3.76787e-02,1.05969e+00,6.60831e-02,3.80555e-02,1.06158e+00
129,130.135933,27.492361,6.51033e-02,3.66745e-02,1.05057e+00,6.53101e-02,3.69551e-02,1.05309e+00,6.56603e-02,3.73164e-02,1.05479e+00
130,131.000578,27.699675,6.47485e-02,3.60075e-02,1.04485e+00,6.49400e-02,3.62715e-02,1.04712e+00,6.52776e-02,3.66179e-02,1.04864e+00
131,131.805293,27.920402,6.44285e-02,3.53779e-02,1.03968e+00,6.46060e-02,3.56262e-02,1.04174e+00,6.49321e-02,3.59583e-02,1.04309e+00
132,132.624981,28.139380,6.41405e-02,3.47844e-02,1.03503e+00,6.43052e-02,3.50176e-02,1.03689e+00,6.46209e-02,3.53361e-02,1.03809e+00
133,133.410332,28.345943,6.38821e-02,3.42255e-02,1.03086e+00,6.40350e-02,3.44446e-02,1.03253e+00,6.43412e-02,3.47500e-02,1.03360e+00
134,134.238343,28.563597,6.36506e-02,3.36998e-02,1.02713e+00,6.37929e-02,3.39056e-02,1.02863e+00,6.40905e-02,3.41985e-02,1.02957e+00
135,135.005742,28.763008,6.34439e-02,3.32060e-02,1.02379e+00,6.35765e-02,3.33992e-02,1.02514e+00,6.38663e-02,3.36802e-02,1.02597e+00
136,135.793817,28.981414,6.32598e-02,3.27429e-02,1.02082e+00,6.33835e-02,3.29242e-02,1.02203e+00,6.36663e-02,3.31938e-02,1.02276e+00
