epoch,t_total_s,train_gpu,train_rmse,train_mae,train_er,val_rmse,val_mae,val_er,u_rmse,u_mae,u_er
69,386.141509,188.883176,4.21830e-03,5.51263e-04,1.52755e+00,4.15644e-03,5.50006e-04,1.55991e+00,4.01065e-03,5.34286e-04,1.57582e+00
70,391.589294,191.595836,4.17330e-03,5.39857e-04,1.51125e+00,4.11088e-03,5.38653e-04,1.54281e+00,3.96552e-03,5.23327e-04,1.55809e+00
71,397.156275,194.346905,4.13009e-03,5.28966e-04,1.49560e+00,4.06712e-03,5.27801e-04,1.52638e+00,3.92216e-03,5.12868e-04,1.54105e+00
72,402.772880,197.080651,4.08858e-03,5.18574e-04,1.48057e+00,4.02505e-03,5.17430e-04,1.51060e+00,3.88049e-03,5.02875e-04,1.52468e+00
73,408.360872,199.867285,4.04868e-03,5.08638e-04,1.46612e+00,3.98461e-03,5.07499e-04,1.49542e+00,3.84042e-03,4.93323e-04,1.50894e+00
74,413.858931,202.634730,4.01031e-03,4.99131e-04,1.45222e+00,3.94572e-03,4.98011e-04,1.48082e+00,3.80188e-03,4.84185e-04,1.49380e+00
75,419.335271,205.344611,3.97339e-03,4.90027e-04,1.43886e+00,3.90829e-03,4.88933e-04,1.46677e+00,3.76480e-03,4.75436e-04,1.47923e+00
76,424.750582,208.067712,3.93787e-03,4.81305e-04,1.42599e+00,3.87225e-03,4.80233e-04,1.45325e+00,3.72910e-03,4.67057e-04,1.46520e+00
77,430.151488,210.724837,3.90367e-03,4.72947e-04,1.41361e+00,3.83755e-03,4.71885e-04,1.44023e+00,3.69472e-03,4.59023e-04,1.45169e+00
78,435.860496,213.482584,3.87073e-03,4.64930e-04,1.40168e+00,3.80412e-03,4.63873e-04,1.42768e+00,3.66160e-03,4.51320e-04,1.43868e+00
79,441.532796,216.326731,3.83900e-03,4.57238e-04,1.39019e+00,3.77191e-03,4.56191e-04,1.41559e+00,3.62968e-03,4.43929e-04,1.42614e+00
80,446.939331,219.025182,3.80842e-03,4.49854e-04,1.37912e+00,3.74086e-03,4.48818e-04,1.40394e+00,3.59890e-03,4.36834e-04,1.41404e+00
81,452.201594,221.637534,3.77893e-03,4.42767e-04,1.36844e+00,3.71091e-03,4.41739e-04,1.39270e+00,3.56923e-03,4.30024e-04,1.40238e+00
82,457.801571,224.384788,3.75050e-03,4.35957e-04,1.35814e+00,3.68203e-03,4.34961e-04,1.38186e+00,3.54060e-03,4.23485e-04,1.39114e+00
83,463.234729,227.101036,3.72305e-03,4.29405e-04,1.34820e+00,3.65416e-03,4.28443e-04,1.37140e+00,3.51296e-03,4.17198e-04,1.38028e+00
84,468.689594,229.834825,3.69657e-03,4.23101e-04,1.33862e+00,3.62725e-03,4.22172e-04,1.36130e+00,3.48628e-03,4.11145e-04,1.36980e+00
85,474.041183,232.419443,3.67102e-03,4.17035e-04,1.32936e+00,3.60126e-03,4.16121e-04,1.35155e+00,3.46053e-03,4.05327e-04,1.35967e+00
86,479.518210,235.115042,3.64634e-03,4.11192e-04,1.32043e+00,3.57616e-03,4.10295e-04,1.34213e+00,3.43564e-03,3.99728e-04,1.34990e+00
87,484.987056,237.848442,3.62251e-03,4.05560e-04,1.31179e+00,3.55190e-03,4.04691e-04,1.33302e+00,3.41160e-03,3.94336e-04,1.34045e+00
88,490.618551,240.636979,3.59948e-03,4.00137e-04,1.30346e+00,3.52846e-03,3.99271e-04,1.32423e+00,3.38836e-03,3.89140e-04,1.33132e+00
89,496.261511,243.458122,3.57724e-03,3.94914e-04,1.29540e+00,3.50580e-03,3.94072e-04,1.31572e+00,3.36590e-03,3.84133e-04,1.32249e+00
90,501.832315,246.188531,3.55572e-03,3.89876e-04,1.28761e+00,3.48387e-03,3.89062e-04,1.30749e+00,3.34417e-03,3.79307e-04,1.31396e+00
91,507.275322,248.882807,3.53492e-03,3.85018e-04,1.28008e+00,3.46266e-03,3.84239e-04,1.29953e+00,3.32315e-03,3.74656e-04,1.30570e+00
92,512.586175,251.552682,3.51479e-03,3.80330e-04,1.27279e+00,3.44214e-03,3.79591e-04,1.29183e+00,3.30281e-03,3.70166e-04,1.29771e+00
93,517.904360,254.226982,3.49532e-03,3.75800e-04,1.26574e+00,3.42227e-03,3.75093e-04,1.28437e+00,3.28312e-03,3.65831e-04,1.28997e+00
94,523.426014,256.952472,3.47647e-03,3.71427e-04,1.25891e+00,3.40304e-03,3.70752e-04,1.27716e+00,3.26406e-03,3.61650e-04,1.28248e+00
95,528.978523,259.664176,3.45823e-03,3.67204e-04,1.25230e+00,3.38442e-03,3.66550e-04,1.27017e+00,3.24561e-03,3.57609e-04,1.27523e+00
96,534.651138,262.443548,3.44056e-03,3.63121e-04,1.24591e+00,3.36637e-03,3.62500e-04,1.26339e+00,3.22772e-03,3.53700e-04,1.26820e+00
97,540.208569,265.195512,3.42343e-03,3.59175e-04,1.23970e+00,3.34887e-03,3.58574e-04,1.25683e+00,3.21039e-03,3.49921e-04,1.26139e+00
98,545.562138,267.890381,3.40684e-03,3.55362e-04,1.23370e+00,3.33192e-03,3.54784e-04,1.25046e+00,3.19360e-03,3.46265e-04,1.25480e+00
99,550.987149,270.578527,3.39077e-03,3.51674e-04,1.22787e+00,3.31548e-03,3.51112e-04,1.24429e+00,3.17731e-03,3.42723e-04,1.24840e+00
100,556.534661,273.252699,3.37518e-03,3.48104e-04,1.22223e+00,3.29953e-03,3.47565e-04,1.23831e+00,3.16152e-03,3.39293e-04,1.24219e+00
101,562.172144,276.020958,3.36006e-03,3.44647e-04,1.21676e+00,3.28407e-03,3.44129e-04,1.23250e+00,3.14621e-03,3.35970e-04,1.23618e+00
102,567.817857,278.849557,3.34540e-03,3.41301e-04,1.21145e+00,3.26906e-03,3.40806e-04,1.22687e+00,3.13136e-03,3.32756e-04,1.23034e+00
103,573.337097,281.561956,3.33118e-03,3.38059e-04,1.20630e+00,3.25450e-03,3.37588e-04,1.22141e+00,3.11695e-03,3.29637e-04,1.22468e+00
104,578.660791,284.215211,3.31738e-03,3.34920e-04,1.20130e+00,3.24036e-03,3.34469e-04,1.21610e+00,3.10297e-03,3.26616e-04,1.21919e+00
105,583.863440,286.840170,3.30399e-03,3.31877e-04,1.19645e+00,3.22664e-03,3.31442e-04,1.21095e+00,3.08939e-03,3.23687e-04,1.21385e+00
106,589.356464,289.505653,3.29099e-03,3.28923e-04,1.19174e+00,3.21332e-03,3.28506e-04,1.20595e+00,3.07622e-03,3.20847e-04,1.20868e+00
107,595.049319,292.297668,3.27836e-03,3.26059e-04,1.18717e+00,3.20038e-03,3.25654e-04,1.20110e+00,3.06342e-03,3.18093e-04,1.20365e+00
108,600.663842,295.139150,3.26609e-03,3.23280e-04,1.18273e+00,3.18781e-03,3.22885e-04,1.19638e+00,3.05099e-03,3.15420e-04,1.19877e+00
109,606.076045,297.853649,3.25418e-03,3.20583e-04,1.17841e+00,3.17560e-03,3.20204e-04,1.19180e+00,3.03892e-03,3.12828e-04,1.19402e+00
110,611.355133,300.550457,3.24261e-03,3.17960e-04,1.17422e+00,3.16373e-03,3.17602e-04,1.18734e+00,3.02719e-03,3.10311e-04,1.18941e+00
111,616.153000,302.980565,3.23136e-03,3.15414e-04,1.17015e+00,3.15220e-03,3.15066e-04,1.18301e+00,3.01579e-03,3.07866e-04,1.18493e+00
